student_id,student_name,gender,department,account,password,group_no,dept_no
A2024008,郑十,女,物理系,s008,123456,9,A
A2024009,金琳,男,计算机系,stuA009,009999,6,A
A2024009,冯十一,男,化学系,s009,123456,9,A
A2024010,方伟,女,计算机系,stuA010,011110,6,A
A2024010,陈十二,女,英语系,s010,123456,9,A
A2024011,褚博,男,计算机系,stuA011,012221,6,A
A2024011,褚十三,男,计算机系,s011,123456,9,A
A2024012,秦军,男,计算机系,stuA012,013332,6,A
A2024012,卫十四,女,数学系,s012,123456,9,A
A2024013,鲁刚,男,计算机系,stuA013,014443,6,A
A2024013,蒋十五,男,物理系,s013,123456,9,A
A2024014,孔丽,男,计算机系,stuA014,015554,6,A
A2024014,沈十六,女,化学系,s014,123456,9,A
A2024015,施宇,男,计算机系,stuA015,016665,6,A
A2024015,韩十七,男,英语系,s015,123456,9,A
A2024016,孙思远,男,计算机系,stuA016,017776,6,A
A2024016,杨十八,女,计算机系,s016,123456,9,A
A2024017,王华,男,计算机系,stuA017,018887,6,A
A2024017,朱十九,男,数学系,s017,123456,9,A
A2024018,尤慧,女,计算机系,stuA018,019998,6,A
A2024018,秦二十,女,物理系,s018,123456,9,A
A2024019,方文,女,计算机系,stuA019,021109,6,A
A2024019,许二一,男,化学系,s019,123456,9,A
A2024020,范敏,男,计算机系,stuA020,022220,6,A
A2024020,何二二,女,英语系,s020,123456,9,A
A2024021,韩梓轩,男,计算机系,stuA021,023331,6,A
A2024021,吕二三,男,计算机系,s021,123456,9,A
A2024022,吴娟,女,计算机系,stuA022,024442,6,A
A2024022,施二四,女,数学系,s022,123456,9,A
A2024023,孔超,男,计算机系,stuA023,025553,6,A
A2024023,张二五,男,物理系,s023,123456,9,A
A2024024,凤文,男,计算机系,stuA024,026664,6,A
A2024024,孔二六,女,化学系,s024,123456,9,A
A2024025,施杰,女,计算机系,stuA025,027775,6,A
A2024025,曹二七,男,英语系,s025,123456,9,A
A2024026,奚睿,女,计算机系,stuA026,028886,6,A
A2024026,严二八,女,计算机系,s026,123456,9,A
A2024027,窦慧,男,计算机系,stuA027,029997,6,A
A2024027,华二九,男,数学系,s027,123456,9,A
A2024028,彭涛,男,计算机系,stuA028,031108,6,A
A2024028,金三十,女,物理系,s028,123456,9,A
A2024029,云博,女,计算机系,stuA029,032219,6,A
A2024029,魏三一,男,化学系,s029,123456,9,A
A2024030,葛平,女,计算机系,stuA030,033330,6,A
A2024030,陶三二,女,英语系,s030,123456,9,A
A2024031,韦秀英,男,计算机系,stuA031,034441,6,A
A2024031,姜三三,男,计算机系,s031,123456,9,A
A2024032,孙平,男,计算机系,stuA032,035552,6,A
A2024032,戚三四,女,数学系,s032,123456,9,A
A2024033,周杰,女,计算机系,stuA033,036663,6,A
A2024033,谢三五,男,物理系,s033,123456,9,A
A2024034,柏文博,男,计算机系,stuA034,037774,6,A
A2024034,邹三六,女,化学系,s034,123456,9,A
A2024035,苏建国,男,计算机系,stuA035,038885,6,A
A2024035,喻三七,男,英语系,s035,123456,9,A
A2024036,苏国强,男,计算机系,stuA036,039996,6,A
A2024036,柏三八,女,计算机系,s036,123456,9,A
A2024037,冯涛,女,计算机系,stuA037,041107,6,A
A2024037,水三九,男,数学系,s037,123456,9,A
A2024038,邹明,女,计算机系,stuA038,042218,6,A
A2024038,窦四十,女,物理系,s038,123456,9,A
A2024039,华琳,男,计算机系,stuA039,043329,6,A
A2024039,章四一,男,化学系,s039,123456,9,A
A2024040,韩磊,男,计算机系,stuA040,044440,6,A
A2024040,苏四二,女,英语系,s040,123456,9,A
A2024041,吴子涵,男,计算机系,stuA041,045551,6,A
A2024041,潘四三,男,计算机系,s041,123456,9,A
A2024042,王军,女,计算机系,stuA042,046662,6,A
A2024042,葛四四,女,数学系,s042,123456,9,A
A2024043,昌睿,男,计算机系,stuA043,047773,6,A
A2024043,范四五,男,物理系,s043,123456,9,A
A2024044,周华,男,计算机系,stuA044,048884,6,A
A2024044,彭四六,女,化学系,s044,123456,9,A
A2024045,魏志强,男,计算机系,stuA045,049995,6,A
A2024045,鲁四七,男,英语系,s045,123456,9,A
A2024046,喻伟,女,计算机系,stuA046,051106,6,A
A2024046,韦四八,女,计算机系,s046,123456,9,A
A2024047,王睿,女,计算机系,stuA047,052217,6,A
A2024047,马四九,男,数学系,s047,123456,9,A
A2024048,鲁超,女,计算机系,stuA048,053328,6,A
A2024048,花五十,女,物理系,s048,123456,9,A
A2024049,吕强,男,计算机系,stuA049,054439,6,A
A2024049,方五一,男,化学系,s049,123456,9,A
A2024050,褚国强,男,计算机系,stuA050,055550,6,A
A2024050,俞五二,女,英语系,s050,123456,9,A
A20250000001,钱同学1,男,学院A,sA001,123456,22,A
A20250000001,钱同学1,男,外院-A,A202500000,------,22,B
A20250000001,钱同学1,男,外院-A,A202500000,------,22,C
A20250000002,孙同学2,女,学院A,sA002,123456,22,A
A20250000003,李同学3,男,学院A,sA003,123456,22,A
A20250000004,周同学4,女,学院A,sA004,123456,22,A
A20250000005,吴同学5,男,学院A,sA005,123456,22,A
A20250000006,郑同学6,女,学院A,sA006,123456,22,A
A20250000007,王同学7,男,学院A,sA007,123456,22,A
A20250000008,冯同学8,女,学院A,sA008,123456,22,A
A20250000009,陈同学9,男,学院A,sA009,123456,22,A
A20250000010,褚同学10,女,学院A,sA010,123456,22,A
A20250000011,卫同学11,男,学院A,sA011,123456,22,A
A20250000012,蒋同学12,女,学院A,sA012,123456,22,A
A20250000013,沈同学13,男,学院A,sA013,123456,22,A
A20250000014,韩同学14,女,学院A,sA014,123456,22,A
A20250000015,杨同学15,男,学院A,sA015,123456,22,A
A20250000016,赵同学16,女,学院A,sA016,123456,22,A
A20250000017,钱同学17,男,学院A,sA017,123456,22,A
A20250000018,孙同学18,女,学院A,sA018,123456,22,A
A20250000019,李同学19,男,学院A,sA019,123456,22,A
A20250000020,周同学20,女,学院A,sA020,123456,22,A
A20250000021,吴同学21,男,学院A,sA021,123456,22,A
A20250000022,郑同学22,女,学院A,sA022,123456,22,A
A20250000023,王同学23,男,学院A,sA023,123456,22,A
A20250000024,冯同学24,女,学院A,sA024,123456,22,A
A20250000025,陈同学25,男,学院A,sA025,123456,22,A
A20250000026,褚同学26,女,学院A,sA026,123456,22,A
A20250000027,卫同学27,男,学院A,sA027,123456,22,A
A20250000028,蒋同学28,女,学院A,sA028,123456,22,A
A20250000029,沈同学29,男,学院A,sA029,123456,22,A
A20250000030,韩同学30,女,学院A,sA030,123456,22,A
A20250000031,杨同学31,男,学院A,sA031,123456,22,A
A20250000032,赵同学32,女,学院A,sA032,123456,22,A
A20250000033,钱同学33,男,学院A,sA033,123456,22,A
A20250000034,孙同学34,女,学院A,sA034,123456,22,A
A20250000035,李同学35,男,学院A,sA035,123456,22,A
A20250000036,周同学36,女,学院A,sA036,123456,22,A
A20250000037,吴同学37,男,学院A,sA037,123456,22,A
A20250000038,郑同学38,女,学院A,sA038,123456,22,A
A20250000039,王同学39,男,学院A,sA039,123456,22,A
A20250000040,冯同学40,女,学院A,sA040,123456,22,A
A20250000041,陈同学41,男,学院A,sA041,123456,22,A
A20250000042,褚同学42,女,学院A,sA042,123456,22,A
A20250000043,卫同学43,男,学院A,sA043,123456,22,A
A20250000044,蒋同学44,女,学院A,sA044,123456,22,A
A20250000045,沈同学45,男,学院A,sA045,123456,22,A
A20250000046,韩同学46,女,学院A,sA046,123456,22,A
A20250000047,杨同学47,男,学院A,sA047,123456,22,A
A20250000048,赵同学48,女,学院A,sA048,123456,22,A
A20250000049,钱同学49,男,学院A,sA049,123456,22,A
A20250000050,孙同学50,女,学院A,sA050,123456,22,A
A2026001,学生A_1,男,学院A,stuA1,123456,16,A
A2026002,学生A_2,女,学院A,stuA2,123456,16,A
A2026003,学生A_3,男,学院A,stuA3,123456,16,A
A2026004,学生A_4,女,学院A,stuA4,123456,16,A
A2026005,学生A_5,男,学院A,stuA5,123456,16,A
A2026006,学生A_6,女,学院A,stuA6,123456,16,A
A2026007,学生A_7,男,学院A,stuA7,123456,16,A
A2026008,学生A_8,女,学院A,stuA8,123456,16,A
A2026009,学生A_9,男,学院A,stuA9,123456,16,A
A2026010,学生A_10,女,学院A,stuA10,123456,16,A
A2026011,学生A_11,男,学院A,stuA11,123456,16,A
A2026012,学生A_12,女,学院A,stuA12,123456,16,A
A2026013,学生A_13,男,学院A,stuA13,123456,16,A
A2026014,学生A_14,女,学院A,stuA14,123456,16,A
A2026015,学生A_15,男,学院A,stuA15,123456,16,A
A2026016,学生A_16,女,学院A,stuA16,123456,16,A
A2026017,学生A_17,男,学院A,stuA17,123456,16,A
A2026018,学生A_18,女,学院A,stuA18,123456,16,A
A2026019,学生A_19,男,学院A,stuA19,123456,16,A
A2026020,学生A_20,女,学院A,stuA20,123456,16,A
A2026021,学生A_21,男,学院A,stuA21,123456,16,A
A2026022,学生A_22,女,学院A,stuA22,123456,16,A
A2026023,学生A_23,男,学院A,stuA23,123456,16,A
A2026024,学生A_24,女,学院A,stuA24,123456,16,A
A2026025,学生A_25,男,学院A,stuA25,123456,16,A
A2026026,学生A_26,女,学院A,stuA26,123456,16,A
A2026027,学生A_27,男,学院A,stuA27,123456,16,A
A2026028,学生A_28,女,学院A,stuA28,123456,16,A
A2026029,学生A_29,男,学院A,stuA29,123456,16,A
A2026030,学生A_30,女,学院A,stuA30,123456,16,A
A2026031,学生A_31,男,学院A,stuA31,123456,16,A
A2026032,学生A_32,女,学院A,stuA32,123456,16,A
A2026033,学生A_33,男,学院A,stuA33,123456,16,A
A2026034,学生A_34,女,学院A,stuA34,123456,16,A
A2026035,学生A_35,男,学院A,stuA35,123456,16,A
A2026036,学生A_36,女,学院A,stuA36,123456,16,A
A2026037,学生A_37,男,学院A,stuA37,123456,16,A
A2026038,学生A_38,女,学院A,stuA38,123456,16,A
A2026039,学生A_39,男,学院A,stuA39,123456,16,A
A2026040,学生A_40,女,学院A,stuA40,123456,16,A
A2026041,学生A_41,男,学院A,stuA41,123456,16,A
A2026042,学生A_42,女,学院A,stuA42,123456,16,A
A2026043,学生A_43,男,学院A,stuA43,123456,16,A
A2026044,学生A_44,女,学院A,stuA44,123456,16,A
A2026045,学生A_45,男,学院A,stuA45,123456,16,A
A2026046,学生A_46,女,学院A,stuA46,123456,16,A
A2026047,学生A_47,男,学院A,stuA47,123456,16,A
A2026048,学生A_48,女,学院A,stuA48,123456,16,A
A2026049,学生A_49,男,学院A,stuA49,123456,16,A
A2026050,学生A_50,女,学院A,stuA50,123456,16,A
A21,Mary Smith,M,Computer Science,stuA21,123456,12,A
A22,Sarah Brow,F,Computer Science,stuA22,123456,12,A
A23,Michael Jo,M,Computer Science,stuA23,123456,12,A
A24,Susan Wils,F,Computer Science,stuA24,123456,12,A
A25,Linda Tayl,M,Computer Science,stuA25,123456,12,A
A26,David Moor,M,Computer Science,stuA26,123456,12,A
A27,Robert Dav,F,Computer Science,stuA27,123456,12,A
A28,Linda Moor,F,Computer Science,stuA28,123456,12,A
A29,Robert Mil,F,Computer Science,stuA29,123456,12,A
A30,Susan Davi,M,Computer Science,stuA30,123456,12,A
A31,Mary Mille,F,Computer Science,stuA31,123456,12,A
A32,David Davi,M,Computer Science,stuA32,123456,12,A
A33,Linda Tayl,F,Computer Science,stuA33,123456,12,A
A34,David Davi,M,Computer Science,stuA34,123456,12,A
A35,Richard Sm,M,Computer Science,stuA35,123456,12,A
A36,John Wilso,F,Computer Science,stuA36,123456,12,A
A37,Linda Wils,F,Computer Science,stuA37,123456,12,A
A38,Susan Smit,F,Computer Science,stuA38,123456,12,A
A39,Michael Sm,F,Computer Science,stuA39,123456,12,A
A40,James John,F,Computer Science,stuA40,123456,12,A
A41,James Wils,F,Computer Science,stuA41,123456,12,A
A42,Michael Wi,F,Computer Science,stuA42,123456,12,A
A43,Mary Willi,F,Computer Science,stuA43,123456,12,A
A44,Mary Brown,F,Computer Science,stuA44,123456,12,A
A45,Susan Smit,F,Computer Science,stuA45,123456,12,A
A46,Michael Mo,F,Computer Science,stuA46,123456,12,A
A47,James Smit,M,Computer Science,stuA47,123456,12,A
A48,Sarah Smit,M,Computer Science,stuA48,123456,12,A
A49,Sarah Will,F,Computer Science,stuA49,123456,12,A
A50,Michael Mi,M,Computer Science,stuA50,123456,12,A
B0001,B1,男,B_Major_2,B0001,123456,23,B
B0002,B2,女,B_Major_3,B0002,123456,23,B
B0003,B3,男,B_Major_4,B0003,123456,23,B
B0004,B4,女,B_Major_5,B0004,123456,23,B
B0005,B5,男,B_Major_1,B0005,123456,23,B
B0006,B6,女,B_Major_2,B0006,123456,23,B
B0007,B7,男,B_Major_3,B0007,123456,23,B
B0008,B8,女,B_Major_4,B0008,123456,23,B
B0009,B9,男,B_Major_5,B0009,123456,23,B
B001,Fiona,F,Comm,B001,123456,19,B
B001,韩美玲,F,金融学,B001,123456,2,B
B001,??1,?,????,B001,123456,21,B
B0010,B10,女,B_Major_1,B0010,123456,23,B
B0011,B11,男,B_Major_2,B0011,123456,23,B
B0012,B12,女,B_Major_3,B0012,123456,23,B
B0013,B13,男,B_Major_4,B0013,123456,23,B
B0014,B14,女,B_Major_5,B0014,123456,23,B
B0015,B15,男,B_Major_1,B0015,123456,23,B
B0016,B16,女,B_Major_2,B0016,123456,23,B
B0017,B17,男,B_Major_3,B0017,123456,23,B
B0018,B18,女,B_Major_4,B0018,123456,23,B
B0019,B19,男,B_Major_5,B0019,123456,23,B
B002,Steven,M,Auto,B002,123456,19,B
B002,唐晶,F,金融学,B002,123456,2,B
B002,??2,?,????,B002,123456,21,B
B0020,B20,女,B_Major_1,B0020,123456,23,B
B0021,B21,男,B_Major_2,B0021,123456,23,B
B0022,B22,女,B_Major_3,B0022,123456,23,B
B0023,B23,男,B_Major_4,B0023,123456,23,B
B0024,B24,女,B_Major_5,B0024,123456,23,B
B0025,B25,男,B_Major_1,B0025,123456,23,B
B0026,B26,女,B_Major_2,B0026,123456,23,B
B0027,B27,男,B_Major_3,B0027,123456,23,B
B0028,B28,女,B_Major_4,B0028,123456,23,B
B0029,B29,男,B_Major_5,B0029,123456,23,B
B003,Faith,F,Comm,B003,123456,19,B
B003,童天,M,金融学,B003,123456,2,B
B003,??3,?,????,B003,123456,21,B
B0030,B30,女,B_Major_1,B0030,123456,23,B
B0031,B31,男,B_Major_2,B0031,123456,23,B
B0032,B32,女,B_Major_3,B0032,123456,23,B
B0033,B33,男,B_Major_4,B0033,123456,23,B
B0034,B34,女,B_Major_5,B0034,123456,23,B
B0035,B35,男,B_Major_1,B0035,123456,23,B
B0036,B36,女,B_Major_2,B0036,123456,23,B
B0037,B37,男,B_Major_3,B0037,123456,23,B
B0038,B38,女,B_Major_4,B0038,123456,23,B
B0039,B39,男,B_Major_5,B0039,123456,23,B
B004,James,M,Comm,B004,123456,19,B
B004,朱家辉,M,金融学,B004,123456,2,B
B004,??4,?,????,B004,123456,21,B
B0040,B40,女,B_Major_1,B0040,123456,23,B
B0041,B41,男,B_Major_2,B0041,123456,23,B
B0042,B42,女,B_Major_3,B0042,123456,23,B
B0043,B43,男,B_Major_4,B0043,123456,23,B
B0044,B44,女,B_Major_5,B0044,123456,23,B
B0045,B45,男,B_Major_1,B0045,123456,23,B
B0046,B46,女,B_Major_2,B0046,123456,23,B
B0047,B47,男,B_Major_3,B0047,123456,23,B
B0048,B48,女,B_Major_4,B0048,123456,23,B
B0049,B49,男,B_Major_5,B0049,123456,23,B
B005,Tom,M,Micro,B005,123456,19,B
B005,张丽,F,金融学,B005,123456,2,B
B005,??5,?,????,B005,123456,21,B
B0050,B50,女,B_Major_1,B0050,123456,23,B
B006,Eric,M,EE,B006,123456,19,B
B006,陆静怡,F,金融学,B006,123456,2,B
B006,??6,?,????,B006,123456,21,B
B007,Bruce,M,Micro,B007,123456,19,B
B007,李诗涵,F,金融学,B007,123456,2,B
B007,??7,?,????,B007,123456,21,B
B008,David,M,Comm,B008,123456,19,B
B008,吴子轩,M,金融学,B008,123456,2,B
B008,??8,?,????,B008,123456,21,B
B009,Max,M,EE,B009,123456,19,B
B009,冯婷,F,金融学,B009,123456,2,B
B009,??9,?,????,B009,123456,21,B
B01,Susan Will,M,Data_Science,stuB01,123456,12,B
B010,Rita,F,Opto,B010,123456,19,B
B010,潘茜,F,金融学,B010,123456,2,B
B010,??10,?,????,B010,123456,21,B
B011,Beth,F,Auto,B011,123456,19,B
B011,苏轩,M,金融学,B011,123456,2,B
B011,??11,?,????,B011,123456,21,B
B012,Thomas,M,Micro,B012,123456,19,B
B012,秦露,F,金融学,B012,123456,2,B
B012,??12,?,????,B012,123456,21,B
B013,Sam,M,Auto,B013,123456,19,B
B013,郑文博,M,金融学,B013,123456,2,B
B013,??13,?,????,B013,123456,21,B
B014,David,M,Opto,B014,123456,19,B
B014,卢睿,M,金融学,B014,123456,2,B
B014,??14,?,????,B014,123456,21,B
B015,Earl,M,Opto,B015,123456,19,B
B015,田子谦,M,金融学,B015,123456,2,B
B015,??15,?,????,B015,123456,21,B
B016,Ella,F,Auto,B016,123456,19,B
B016,沈丽,F,经济学,B016,123456,2,B
B016,??16,?,????,B016,123456,21,B
B017,Leah,F,Comm,B017,123456,19,B
B017,倪露,F,经济学,B017,123456,2,B
B017,??17,?,???,B017,123456,21,B
B018,Mia,F,Comm,B018,123456,19,B
B018,贾昊,M,经济学,B018,123456,2,B
B018,??18,?,???,B018,123456,21,B
B019,Kate,F,Auto,B019,123456,19,B
B019,羿飞,M,经济学,B019,123456,2,B
B019,??19,?,????,B019,123456,21,B
B02,Robert Joh,F,Info_Security,stuB02,123456,12,B
B020,James,M,Comm,B020,123456,19,B
B020,王梦瑶,F,经济学,B020,123456,2,B
B020,??20,?,????,B020,123456,21,B
B021,Noel,M,EE,B021,123456,19,B
B021,赵丽,F,经济学,B021,123456,2,B
B021,??21,?,????,B021,123456,21,B
B022,Andrew,M,Comm,B022,123456,19,B
B022,孙悦,F,经济学,B022,123456,2,B
B022,??22,?,????,B022,123456,21,B
B023,Ivan,M,Comm,B023,123456,19,B
B023,崔雪,F,经济学,B023,123456,2,B
B023,??23,?,????,B023,123456,21,B
B024,Hugo,M,Comm,B024,123456,19,B
B024,孙诗琪,F,经济学,B024,123456,2,B
B024,??24,?,????,B024,123456,21,B
B025,Grace,F,Auto,B025,123456,19,B
B025,羿熙,M,经济学,B025,123456,2,B
B025,??25,?,???,B025,123456,21,B
B026,John,M,Opto,B026,123456,19,B
B026,储鹏,M,经济学,B026,123456,2,B
B026,??26,?,????,B026,123456,21,B
B027,David,M,Opto,B027,123456,19,B
B027,唐美玲,F,经济学,B027,123456,2,B
B027,??27,?,????,B027,123456,21,B
B028,Ivan,M,Opto,B028,123456,19,B
B028,倪洋,M,管理学,B028,123456,2,B
B028,??28,?,????,B028,123456,21,B
B029,Tim,M,Opto,B029,123456,19,B
B029,董思琪,F,管理学,B029,123456,2,B
B029,??29,?,???,B029,123456,21,B
B03,Robert Mil,M,AI,stuB03,123456,12,B
B030,Tim,M,Comm,B030,123456,19,B
B030,崔茜,F,管理学,B030,123456,2,B
B030,??30,?,????,B030,123456,21,B
B031,Fiona,F,Comm,B031,123456,19,B
B031,李晶,F,管理学,B031,123456,2,B
B031,??31,?,????,B031,123456,21,B
B032,Susan,F,EE,B032,123456,19,B
B032,梁茜,F,管理学,B032,123456,2,B
B032,??32,?,????,B032,123456,21,B
B033,Grace,F,Opto,B033,123456,19,B
B033,陶思琪,F,管理学,B033,123456,2,B
B033,??33,?,????,B033,123456,21,B
B034,Ann,F,Opto,B034,123456,19,B
B034,余静,F,管理学,B034,123456,2,B
B034,??34,?,????,B034,123456,21,B
B035,Kate,F,Opto,B035,123456,19,B
B035,卢熙,M,管理学,B035,123456,2,B
B035,??35,?,????,B035,123456,21,B
B036,Emily,F,Comm,B036,123456,19,B
B036,傅雷,M,管理学,B036,123456,2,B
B036,??36,?,????,B036,123456,21,B
B037,Ian,M,Micro,B037,123456,19,B
B037,林雨桐,F,管理学,B037,123456,2,B
B037,??37,?,???,B037,123456,21,B
B038,Gina,F,EE,B038,123456,19,B
B038,任美玲,F,管理学,B038,123456,2,B
B038,??38,?,????,B038,123456,21,B
B039,Lisa,F,Opto,B039,123456,19,B
B039,陈伟,M,管理学,B039,123456,2,B
B039,??39,?,????,B039,123456,21,B
B04,Linda Brow,F,Software_Enginee,stuB04,123456,12,B
B040,Alan,M,Micro,B040,123456,19,B
B040,张天,M,会计学,B040,123456,2,B
B040,??40,?,????,B040,123456,21,B
B041,Pam,F,EE,B041,123456,19,B
B041,翁强,M,会计学,B041,123456,2,B
B041,??41,?,????,B041,123456,21,B
B042,Brian,M,Opto,B042,123456,19,B
B042,卢杰,M,会计学,B042,123456,2,B
B042,??42,?,????,B042,123456,21,B
B043,Nancy,F,Opto,B043,123456,19,B
B043,余婉,F,会计学,B043,123456,2,B
B043,??43,?,????,B043,123456,21,B
B044,Eric,M,Micro,B044,123456,19,B
B044,方子谦,M,会计学,B044,123456,2,B
B044,??44,?,????,B044,123456,21,B
B045,Emily,F,Opto,B045,123456,19,B
B045,许子轩,M,会计学,B045,123456,2,B
B045,??45,?,????,B045,123456,21,B
B046,Eva,F,Micro,B046,123456,19,B
B046,王静,F,会计学,B046,123456,2,B
B046,??46,?,????,B046,123456,21,B
B047,Tina,F,Opto,B047,123456,19,B
B047,陈卓,M,会计学,B047,123456,2,B
B047,??47,?,???,B047,123456,21,B
B048,William,M,Micro,B048,123456,19,B
B048,崔洋,M,会计学,B048,123456,2,B
B048,??48,?,???,B048,123456,21,B
B049,William,M,EE,B049,123456,19,B
B049,蒋静怡,F,会计学,B049,123456,2,B
B049,??49,?,????,B049,123456,21,B
B05,James Will,F,Data_Science,stuB05,123456,12,B
B050,Steven,M,Opto,B050,123456,19,B
B050,黄超,M,国际贸易,B050,123456,2,B
B050,??50,?,????,B050,123456,21,B
B051,丁帆,M,会计学,B051,123456,2,B
B052,胡文博,M,会计学,B052,123456,2,B
B053,陈诗琪,F,会计学,B053,123456,2,B
B054,华静怡,F,会计学,B054,123456,2,B
B055,马天,M,会计学,B055,123456,2,B
B056,魏帆,M,国际贸易,B056,123456,2,B
B057,曹昊,M,国际贸易,B057,123456,2,B
B058,魏昊然,M,国际贸易,B058,123456,2,B
B059,郑宇,M,国际贸易,B059,123456,2,B
B06,Michael Mi,F,Software_Enginee,stuB06,123456,12,B
B060,袁子轩,M,国际贸易,B060,123456,2,B
B061,储宇航,M,国际贸易,B061,123456,2,B
B062,封悦,F,国际贸易,B062,123456,2,B
B063,储卓,M,国际贸易,B063,123456,2,B
B064,熊琳,F,国际贸易,B064,123456,2,B
B065,储悦,F,国际贸易,B065,123456,2,B
B066,崔瑶,F,社会学,B066,123456,2,B
B067,芮凯,M,社会学,B067,123456,2,B
B068,杨华,F,社会学,B068,123456,2,B
B069,冯雪,F,社会学,B069,123456,2,B
B07,John Wilso,M,Info_Security,stuB07,123456,12,B
B070,余芳,F,社会学,B070,123456,2,B
B071,蒋静,F,社会学,B071,123456,2,B
B072,许露,F,社会学,B072,123456,2,B
B073,王鹏飞,M,社会学,B073,123456,2,B
B074,吕娜,F,社会学,B074,123456,2,B
B075,程思琪,F,社会学,B075,123456,2,B
B076,程诗琪,F,心理学,B076,123456,2,B
B077,钟婷,F,心理学,B077,123456,2,B
B078,韩飞,M,心理学,B078,123456,2,B
B079,贾卓,M,心理学,B079,123456,2,B
B08,Sarah John,F,Computer_Science,stuB08,123456,12,B
B080,崔嘉伟,M,心理学,B080,123456,2,B
B081,田帆,M,心理学,B081,123456,2,B
B082,金凯,M,心理学,B082,123456,2,B
B083,芮婷,F,心理学,B083,123456,2,B
B084,吴可馨,F,心理学,B084,123456,2,B
B085,韩强,M,心理学,B085,123456,2,B
B086,邹露,F,新闻传播学,B086,123456,2,B
B087,谭露,F,新闻传播学,B087,123456,2,B
B088,潘雨欣,F,新闻传播学,B088,123456,2,B
B089,何露,F,新闻传播学,B089,123456,2,B
B09,John Taylo,F,Computer_Science,stuB09,123456,12,B
B090,姚勋,M,新闻传播学,B090,123456,2,B
B091,苏丽,F,新闻传播学,B091,123456,2,B
B092,唐卓,M,新闻传播学,B092,123456,2,B
B093,傅涛,M,新闻传播学,B093,123456,2,B
B094,罗浩,M,新闻传播学,B094,123456,2,B
B095,熊雷,M,新闻传播学,B095,123456,2,B
B096,封杰,M,公共管理,B096,123456,2,B
B097,袁明,M,公共管理,B097,123456,2,B
B098,金晶,F,公共管理,B098,123456,2,B
B099,韩子谦,M,公共管理,B099,123456,2,B
B10,Robert Dav,F,AI,stuB10,123456,12,B
B100,肖静怡,F,公共管理,B100,123456,2,B
B101,蒋天,M,公共管理,B101,123456,2,B
B102,金慧,F,公共管理,B102,123456,2,B
B103,秦勋,M,公共管理,B103,123456,2,B
B104,肖勋,M,公共管理,B104,123456,2,B
B105,廖涛,M,公共管理,B105,123456,2,B
B106,邓悦,F,教育学,B106,123456,2,B
B107,封露,F,教育学,B107,123456,2,B
B108,丁娜,F,教育学,B108,123456,2,B
B109,金梦瑶,F,教育学,B109,123456,2,B
B11,Richard Mi,F,Computer_Science,stuB11,123456,12,B
B110,钟俊杰,M,教育学,B110,123456,2,B
B111,石婷,F,教育学,B111,123456,2,B
B112,崔露,F,教育学,B112,123456,2,B
B113,张琳,F,教育学,B113,123456,2,B
B114,吴芳,F,教育学,B114,123456,2,B
B115,徐思琪,F,教育学,B115,123456,2,B
B116,程嘉伟,M,教育学,B116,123456,2,B
B117,张静,F,教育学,B117,123456,2,B
B118,吕梦,F,教育学,B118,123456,2,B
B119,魏宇航,M,教育学,B119,123456,2,B
B12,Michael Jo,F,Software_Enginee,stuB12,123456,12,B
B120,熊勋,M,教育学,B120,123456,2,B
B121,任华,F,电子商务,B121,123456,2,B
B122,孙泽,M,电子商务,B122,123456,2,B
B123,封梦瑶,F,电子商务,B123,123456,2,B
B124,郑泽,M,电子商务,B124,123456,2,B
B125,周可馨,F,电子商务,B125,123456,2,B
B13,Susan Brow,M,Computer_Science,stuB13,123456,12,B
B14,Mary Jones,F,Info_Security,stuB14,123456,12,B
B14-S001,林晓明,男,信息学,B201901,pw001,14,B
B14-S002,陈美玲,女,信息学,B201902,pw002,14,B
B14-S003,张国华,男,信息学,B201903,pw003,14,B
B14-S004,李雅婷,女,信息学,B201904,pw004,14,B
B14-S005,王志远,男,信息学,B201905,pw005,14,B
B14-S006,刘思雨,女,信息学,B201906,pw006,14,B
B14-S007,赵文博,男,信息学,B201907,pw007,14,B
B14-S008,孙晨阳,女,信息学,B201908,pw008,14,B
B14-S009,周浩然,男,信息学,B201909,pw009,14,B
B14-S010,吴雪梅,女,信息学,B201910,pw010,14,B
B14-S011,钱国强,男,信息学,B201911,pw011,14,B
B14-S012,郑丽华,女,信息学,B201912,pw012,14,B
B14-S013,冯建军,男,信息学,B201913,pw013,14,B
B14-S014,徐秀英,女,信息学,B201914,pw014,14,B
B14-S015,叶志成,男,信息学,B201915,pw015,14,B
B14-S016,蒋婷婷,女,信息学,B201916,pw016,14,B
B14-S017,沈强国,男,信息学,B201917,pw017,14,B
B14-S018,何丽萍,女,信息学,B201918,pw018,14,B
B14-S019,唐建平,男,信息学,B201919,pw019,14,B
B14-S020,韦雨晴,女,信息学,B201920,pw020,14,B
B14-S021,石志伟,男,信息学,B201921,pw021,14,B
B14-S022,莫晓燕,女,信息学,B201922,pw022,14,B
B14-S023,熊国庆,男,信息学,B201923,pw023,14,B
B14-S024,廖雪梅,女,信息学,B201924,pw024,14,B
B14-S025,袁志刚,男,信息学,B201925,pw025,14,B
B14-S026,贾丽君,女,信息学,B201926,pw026,14,B
B14-S027,龙建辉,男,信息学,B201927,pw027,14,B
B14-S028,苗秀英,女,信息学,B201928,pw028,14,B
